cbsa_code,cbsa_name,stco_code,stco_name,naics2_code,naics2_name,type,year,county_jobdensity
35620,"New York, NY-NJ-PA",34017,"Hudson County, New Jersey",00,Total,UC,2005,28470.017578125
35620,"New York, NY-NJ-PA",34019,"Hunterdon County, New Jersey",00,Total,ES,2005,821.618103027344
35620,"New York, NY-NJ-PA",34023,"Middlesex County, New Jersey",00,Total,UC,2005,6007.47900390625
35620,"New York, NY-NJ-PA",34025,"Monmouth County, New Jersey",00,Total,UC,2005,2787.1494140625
35620,"New York, NY-NJ-PA",34027,"Morris County, New Jersey",00,Total,MS,2005,4589.97021484375
35620,"New York, NY-NJ-PA",34029,"Ocean County, New Jersey",00,Total,UC,2005,1803.56958007812
35620,"New York, NY-NJ-PA",34031,"Passaic County, New Jersey",00,Total,UC,2005,6179.23583984375
35620,"New York, NY-NJ-PA",34035,"Somerset County, New Jersey",00,Total,MS,2005,1995.37463378906
35620,"New York, NY-NJ-PA",34037,"Sussex County, New Jersey",00,Total,ES,2005,779.21484375
35620,"New York, NY-NJ-PA",34039,"Union County, New Jersey",00,Total,UC,2005,11085.525390625
35620,"New York, NY-NJ-PA",36005,"Bronx County, New York",00,Total,UC,2005,41700.94140625
35620,"New York, NY-NJ-PA",36047,"Kings County, New York",00,Total,UC,2005,50100.2265625
35620,"New York, NY-NJ-PA",36059,"Nassau County, New York",00,Total,UC,2005,7094.12939453125
35620,"New York, NY-NJ-PA",36061,"New York County, New York",00,Total,UC,2005,342336.21875
35620,"New York, NY-NJ-PA",36079,"Putnam County, New York",00,Total,ES,2005,476.532012939453
35620,"New York, NY-NJ-PA",36081,"Queens County, New York",00,Total,UC,2005,27176.775390625
35620,"New York, NY-NJ-PA",36085,"Richmond County, New York",00,Total,UC,2005,4224.86669921875
35620,"New York, NY-NJ-PA",36087,"Rockland County, New York",00,Total,UC,2005,2436.8935546875
35620,"New York, NY-NJ-PA",36103,"Suffolk County, New York",00,Total,MS,2005,3438.41577148438
35620,"New York, NY-NJ-PA",36119,"Westchester County, New York",00,Total,UC,2005,7009.5380859375
35620,"New York, NY-NJ-PA",42103,"Pike County, Pennsylvania",00,Total,EX,2005,729.204223632812
35840,"North Port, FL",00000,Metro Total,00,Total,TOTAL,2005,2748.36572265625
35840,"North Port, FL",12081,"Manatee County, Florida",00,Total,MS,2005,2326.55151367188
35840,"North Port, FL",12115,"Sarasota County, Florida",00,Total,UC,2005,3047.66552734375
36260,"Ogden, UT",00000,Metro Total,00,Total,TOTAL,2005,2366.85766601562
36260,"Ogden, UT",49003,"Box Elder County, Utah",00,Total,EX,2005,974.102661132812
36260,"Ogden, UT",49011,"Davis County, Utah",00,Total,UC,2005,2476.61547851562
36260,"Ogden, UT",49029,"Morgan County, Utah",00,Total,EX,2005,8.67856597900391
36260,"Ogden, UT",49057,"Weber County, Utah",00,Total,MS,2005,2647.88891601562
36420,"Oklahoma City, OK",00000,Metro Total,00,Total,TOTAL,2005,4620.52001953125
36420,"Oklahoma City, OK",40017,"Canadian County, Oklahoma",00,Total,ES,2005,623.510375976562
36420,"Oklahoma City, OK",40027,"Cleveland County, Oklahoma",00,Total,ES,2005,2356.90307617188
36420,"Oklahoma City, OK",40051,"Grady County, Oklahoma",00,Total,EX,2005,2286.01879882812
36420,"Oklahoma City, OK",40081,"Lincoln County, Oklahoma",00,Total,EX,2005,401.366058349609
36420,"Oklahoma City, OK",40083,"Logan County, Oklahoma",00,Total,EX,2005,168.120010375977
36420,"Oklahoma City, OK",40087,"McClain County, Oklahoma",00,Total,EX,2005,251.312789916992
36420,"Oklahoma City, OK",40109,"Oklahoma County, Oklahoma",00,Total,MS,2005,5495.35546875
36540,"Omaha, NE-IA",00000,Metro Total,00,Total,TOTAL,2005,5078.5830078125
36540,"Omaha, NE-IA",19085,"Harrison County, Iowa",00,Total,EX,2005,127.266792297363
36540,"Omaha, NE-IA",19129,"Mills County, Iowa",00,Total,EX,2005,175.085876464844
36540,"Omaha, NE-IA",19155,"Pottawattamie County, Iowa",00,Total,ES,2005,2053.37573242188
36540,"Omaha, NE-IA",31025,"Cass County, Nebraska",00,Total,EX,2005,243.291748046875
36540,"Omaha, NE-IA",31055,"Douglas County, Nebraska",00,Total,MS,2005,6383.0654296875
36540,"Omaha, NE-IA",31153,"Sarpy County, Nebraska",00,Total,MS,2005,1690.9580078125
36540,"Omaha, NE-IA",31155,"Saunders County, Nebraska",00,Total,EX,2005,235.388610839844
36540,"Omaha, NE-IA",31177,"Washington County, Nebraska",00,Total,EX,2005,822.365478515625
36740,"Orlando, FL",00000,Metro Total,00,Total,TOTAL,2005,5069.162109375
36740,"Orlando, FL",12069,"Lake County, Florida",00,Total,ES,2005,1264.01086425781
36740,"Orlando, FL",12095,"Orange County, Florida",00,Total,UC,2005,6555.65185546875
36740,"Orlando, FL",12097,"Osceola County, Florida",00,Total,ES,2005,1230.30749511719
36740,"Orlando, FL",12117,"Seminole County, Florida",00,Total,UC,2005,2627.36450195312
37100,"Oxnard, CA",00000,Metro Total,00,Total,TOTAL,2005,3289.18115234375
37100,"Oxnard, CA",06111,"Ventura County, California",00,Total,MS,2005,3289.18115234375
37340,"Palm Bay, FL",00000,Metro Total,00,Total,TOTAL,2005,1916.66528320312
37340,"Palm Bay, FL",12009,"Brevard County, Florida",00,Total,UC,2005,1916.66528320312
37980,"Philadelphia, PA-NJ-DE-MD",00000,Metro Total,00,Total,TOTAL,2005,22993.294921875
37980,"Philadelphia, PA-NJ-DE-MD",10003,"New Castle County, Delaware",00,Total,MS,2005,17917.685546875
37980,"Philadelphia, PA-NJ-DE-MD",24015,"Cecil County, Maryland",00,Total,ES,2005,603.344787597656
37980,"Philadelphia, PA-NJ-DE-MD",34005,"Burlington County, New Jersey",00,Total,MS,2005,4075.76293945312
37980,"Philadelphia, PA-NJ-DE-MD",34007,"Camden County, New Jersey",00,Total,UC,2005,4690.3828125
37980,"Philadelphia, PA-NJ-DE-MD",34015,"Gloucester County, New Jersey",00,Total,MS,2005,2099.10668945312
37980,"Philadelphia, PA-NJ-DE-MD",34033,"Salem County, New Jersey",00,Total,ES,2005,284.963195800781
37980,"Philadelphia, PA-NJ-DE-MD",42017,"Bucks County, Pennsylvania",00,Total,MS,2005,2305.01635742188
37980,"Philadelphia, PA-NJ-DE-MD",42029,"Chester County, Pennsylvania",00,Total,MS,2005,2064.26293945312
37980,"Philadelphia, PA-NJ-DE-MD",42045,"Delaware County, Pennsylvania",00,Total,UC,2005,3363.39379882812
37980,"Philadelphia, PA-NJ-DE-MD",42091,"Montgomery County, Pennsylvania",00,Total,UC,2005,4225.732421875
37980,"Philadelphia, PA-NJ-DE-MD",42101,"Philadelphia County, Pennsylvania",00,Total,UC,2005,79510.2578125
38060,"Phoenix, AZ",00000,Metro Total,00,Total,TOTAL,2005,6966.8154296875
38060,"Phoenix, AZ",04013,"Maricopa County, Arizona",00,Total,MS,2005,7101.70361328125
38060,"Phoenix, AZ",04021,"Pinal County, Arizona",00,Total,EX,2005,487.533905029297
38300,"Pittsburgh, PA",00000,Metro Total,00,Total,TOTAL,2005,20836.62890625
38300,"Pittsburgh, PA",42003,"Allegheny County, Pennsylvania",00,Total,UC,2005,31771.58984375
38300,"Pittsburgh, PA",42005,"Armstrong County, Pennsylvania",00,Total,EX,2005,3104.67553710938
38300,"Pittsburgh, PA",42007,"Beaver County, Pennsylvania",00,Total,ES,2005,1047.95825195312
38300,"Pittsburgh, PA",42019,"Butler County, Pennsylvania",00,Total,EX,2005,2025.92810058594
38300,"Pittsburgh, PA",42051,"Fayette County, Pennsylvania",00,Total,ES,2005,2055.50366210938
38300,"Pittsburgh, PA",42125,"Washington County, Pennsylvania",00,Total,ES,2005,1758.00695800781
38300,"Pittsburgh, PA",42129,"Westmoreland County, Pennsylvania",00,Total,ES,2005,1709.80102539062
38900,"Portland, OR-WA",00000,Metro Total,00,Total,TOTAL,2005,10592.7744140625
38900,"Portland, OR-WA",41005,"Clackamas County, Oregon",00,Total,ES,2005,2738.65478515625
38900,"Portland, OR-WA",41009,"Columbia County, Oregon",00,Total,EX,2005,445.9677734375
38900,"Portland, OR-WA",41051,"Multnomah County, Oregon",00,Total,MS,2005,20079.15234375
38900,"Portland, OR-WA",41067,"Washington County, Oregon",00,Total,MS,2005,4426.31494140625
38900,"Portland, OR-WA",41071,"Yamhill County, Oregon",00,Total,EX,2005,1359.65478515625
38900,"Portland, OR-WA",53011,"Clark County, Washington",00,Total,ES,2005,2981.70751953125
38900,"Portland, OR-WA",53059,"Skamania County, Washington",00,Total,EX,2005,38.0327606201172
39300,"Providence, RI-MA",00000,Metro Total,00,Total,TOTAL,2005,6291.74951171875
39300,"Providence, RI-MA",44001,"Bristol County, Rhode Island",00,Total,UC,2005,1608.82141113281
39300,"Providence, RI-MA",44003,"Kent County, Rhode Island",00,Total,MS,2005,2517.17944335938
39300,"Providence, RI-MA",44005,"Newport County, Rhode Island",00,Total,MS,2005,5478.38232421875
39300,"Providence, RI-MA",44007,"Providence County, Rhode Island",00,Total,MS,2005,8636.849609375
39300,"Providence, RI-MA",44009,"Washington County, Rhode Island",00,Total,ES,2005,1210.71252441406
39340,"Provo, UT",00000,Metro Total,00,Total,TOTAL,2005,4176.4091796875
39340,"Provo, UT",49023,"Juab County, Utah",00,Total,EX,2005,145.754486083984
39340,"Provo, UT",49049,"Utah County, Utah",00,Total,MS,2005,4252.74365234375
39580,"Raleigh, NC",00000,Metro Total,00,Total,TOTAL,2005,2566.1806640625
39580,"Raleigh, NC",37069,"Franklin County, North Carolina",00,Total,EX,2005,71.6688613891602
39580,"Raleigh, NC",37101,"Johnston County, North Carolina",00,Total,EX,2005,472.0859375
39580,"Raleigh, NC",37183,"Wake County, North Carolina",00,Total,MS,2005,2840.97021484375
40060,"Richmond, VA",00000,Metro Total,00,Total,TOTAL,2005,4094.16430664062
40060,"Richmond, VA",51007,"Amelia County, Virginia",00,Total,EX,2005,22.3243999481201
40060,"Richmond, VA",51036,"Charles City County, Virginia",00,Total,EX,2005,18.8372001647949
40060,"Richmond, VA",51041,"Chesterfield County, Virginia",00,Total,MS,2005,1856.69519042969
40060,"Richmond, VA",51053,"Dinwiddie County, Virginia",00,Total,ES,2005,119.155670166016
40060,"Richmond, VA",51075,"Goochland County, Virginia",00,Total,EX,2005,156.754577636719
40060,"Richmond, VA",51085,"Hanover County, Virginia",00,Total,ES,2005,777.134704589844
40060,"Richmond, VA",51087,"Henrico County, Virginia",00,Total,MS,2005,3460.18676757812
40060,"Richmond, VA",51097,"King and Queen County, Virginia",00,Total,EX,2005,2.24956464767456
40060,"Richmond, VA",51101,"King William County, Virginia",00,Total,EX,2005,97.7723999023438
40060,"Richmond, VA",51127,"New Kent County, Virginia",00,Total,EX,2005,19.9127502441406
40060,"Richmond, VA",51145,"Powhatan County, Virginia",00,Total,EX,2005,37.0915985107422
40060,"Richmond, VA",51149,"Prince George County, Virginia",00,Total,ES,2005,85.5491561889648
40060,"Richmond, VA",51183,"Sussex County, Virginia",00,Total,EX,2005,28.0766506195068
40060,"Richmond, VA",51570,"Colonial Heights city, Virginia",00,Total,UC,2005,2674.462890625
40060,"Richmond, VA",51670,"Hopewell city, Virginia",00,Total,UC,2005,1579.93310546875
40060,"Richmond, VA",51730,"Petersburg city, Virginia",00,Total,UC,2005,1208.06640625
40060,"Richmond, VA",51760,"Richmond city, Virginia",00,Total,UC,2005,9919.1474609375
40140,"Riverside, CA",00000,Metro Total,00,Total,TOTAL,2005,3204.51831054688
40140,"Riverside, CA",06065,"Riverside County, California",00,Total,MS,2005,2843.87963867188
40140,"Riverside, CA",06071,"San Bernardino County, California",00,Total,MS,2005,3543.46752929688
40380,"Rochester, NY",00000,Metro Total,00,Total,TOTAL,2005,10882.3818359375
40380,"Rochester, NY",36051,"Livingston County, New York",00,Total,EX,2005,466.912506103516
40380,"Rochester, NY",36055,"Monroe County, New York",00,Total,MS,2005,13567.3720703125
40380,"Rochester, NY",36069,"Ontario County, New York",00,Total,EX,2005,1058.716796875
40380,"Rochester, NY",36073,"Orleans County, New York",00,Total,EX,2005,557.363342285156
40380,"Rochester, NY",36117,"Wayne County, New York",00,Total,EX,2005,527.040954589844
40380,"Rochester, NY",36123,"Yates County, New York",00,Total,EX,2005,378.537048339844
40900,"Sacramento, CA",00000,Metro Total,00,Total,TOTAL,2005,8289.9697265625
40900,"Sacramento, CA",06017,"El Dorado County, California",00,Total,EX,2005,733.410217285156
40900,"Sacramento, CA",06061,"Placer County, California",00,Total,ES,2005,2733.5390625
40900,"Sacramento, CA",06067,"Sacramento County, California",00,Total,UC,2005,11043.380859375
40900,"Sacramento, CA",06113,"Yolo County, California",00,Total,ES,2005,2935.69946289062
41180,"St. Louis, MO-IL",00000,Metro Total,00,Total,TOTAL,2005,6983.73486328125
41180,"St. Louis, MO-IL",17005,"Bond County, Illinois",00,Total,EX,2005,1032.72265625
41180,"St. Louis, MO-IL",17013,"Calhoun County, Illinois",00,Total,EX,2005,19.0160388946533
41180,"St. Louis, MO-IL",17027,"Clinton County, Illinois",00,Total,EX,2005,351.973022460938
41180,"St. Louis, MO-IL",17083,"Jersey County, Illinois",00,Total,EX,2005,602.725524902344
41180,"St. Louis, MO-IL",17117,"Macoupin County, Illinois",00,Total,EX,2005,624.237365722656
41180,"St. Louis, MO-IL",17119,"Madison County, Illinois",00,Total,MS,2005,2319.33935546875
41180,"St. Louis, MO-IL",17133,"Monroe County, Illinois",00,Total,ES,2005,133.057891845703
41180,"St. Louis, MO-IL",17163,"St. Clair County, Illinois",00,Total,MS,2005,1565.89196777344
41180,"St. Louis, MO-IL",29071,"Franklin County, Missouri",00,Total,EX,2005,539.0107421875
41180,"St. Louis, MO-IL",29099,"Jefferson County, Missouri",00,Total,ES,2005,681.130859375
41180,"St. Louis, MO-IL",29113,"Lincoln County, Missouri",00,Total,EX,2005,558.778869628906
41180,"St. Louis, MO-IL",29183,"St. Charles County, Missouri",00,Total,MS,2005,1752.91516113281
41180,"St. Louis, MO-IL",29189,"St. Louis County, Missouri",00,Total,UC,2005,4615.890625
41180,"St. Louis, MO-IL",29219,"Warren County, Missouri",00,Total,EX,2005,364.663116455078
41180,"St. Louis, MO-IL",29510,"St. Louis city, Missouri",00,Total,UC,2005,23533.91015625
41620,"Salt Lake City, UT",00000,Metro Total,00,Total,TOTAL,2005,5238.14111328125
41620,"Salt Lake City, UT",49035,"Salt Lake County, Utah",00,Total,UC,2005,5309.86962890625
41620,"Salt Lake City, UT",49045,"Tooele County, Utah",00,Total,EX,2005,576.555236816406
41700,"San Antonio, TX",00000,Metro Total,00,Total,TOTAL,2005,5695.31103515625
41700,"San Antonio, TX",48013,"Atascosa County, Texas",00,Total,EX,2005,163.115600585938
41700,"San Antonio, TX",48019,"Bandera County, Texas",00,Total,EX,2005,40.2954025268555
41700,"San Antonio, TX",48029,"Bexar County, Texas",00,Total,ES,2005,6371.24609375
41700,"San Antonio, TX",48091,"Comal County, Texas",00,Total,EX,2005,804.811706542969
41700,"San Antonio, TX",48187,"Guadalupe County, Texas",00,Total,EX,2005,1400.60266113281
41700,"San Antonio, TX",48259,"Kendall County, Texas",00,Total,EX,2005,497.617980957031
41700,"San Antonio, TX",48325,"Medina County, Texas",00,Total,EX,2005,93.7763824462891
41700,"San Antonio, TX",48493,"Wilson County, Texas",00,Total,EX,2005,64.9144744873047
41740,"San Diego, CA",00000,Metro Total,00,Total,TOTAL,2005,7925.55859375
41740,"San Diego, CA",06073,"San Diego County, California",00,Total,MS,2005,7925.55859375
41860,"San Francisco, CA",00000,Metro Total,00,Total,TOTAL,2005,33742.87109375
41860,"San Francisco, CA",06001,"Alameda County, California",00,Total,UC,2005,10212.3193359375
41860,"San Francisco, CA",06013,"Contra Costa County, California",00,Total,UC,2005,7392.42333984375
41860,"San Francisco, CA",06041,"Marin County, California",00,Total,MS,2005,3954.92749023438
41860,"San Francisco, CA",06075,"San Francisco County, California",00,Total,UC,2005,104237.328125
41860,"San Francisco, CA",06081,"San Mateo County, California",00,Total,UC,2005,10768.3896484375
41940,"San Jose, CA",00000,Metro Total,00,Total,TOTAL,2005,7990.0751953125
41940,"San Jose, CA",06069,"San Benito County, California",00,Total,EX,2005,694.256408691406
41940,"San Jose, CA",06085,"Santa Clara County, California",00,Total,UC,2005,8112.30224609375
42540,"Scranton, PA",00000,Metro Total,00,Total,TOTAL,2005,3457.63989257812
42540,"Scranton, PA",42069,"Lackawanna County, Pennsylvania",00,Total,MS,2005,4451.62060546875
42540,"Scranton, PA",42079,"Luzerne County, Pennsylvania",00,Total,MS,2005,2951.03002929688
42540,"Scranton, PA",42131,"Wyoming County, Pennsylvania",00,Total,EX,2005,516.474792480469
42660,"Seattle, WA",00000,Metro Total,00,Total,TOTAL,2005,28379.21875
42660,"Seattle, WA",53033,"King County, Washington",00,Total,MS,2005,36011.78125
42660,"Seattle, WA",53053,"Pierce County, Washington",00,Total,MS,2005,4570.4833984375
42660,"Seattle, WA",53061,"Snohomish County, Washington",00,Total,MS,2005,17587.943359375
44060,"Spokane, WA",00000,Metro Total,00,Total,TOTAL,2005,6389.0009765625
44060,"Spokane, WA",53063,"Spokane County, Washington",00,Total,ES,2005,6618.494140625
44060,"Spokane, WA",53065,"Stevens County, Washington",00,Total,EX,2005,767.910339355469
44700,"Stockton, CA",00000,Metro Total,00,Total,TOTAL,2005,2585.8701171875
44700,"Stockton, CA",06077,"San Joaquin County, California",00,Total,MS,2005,2585.8701171875
45060,"Syracuse, NY",00000,Metro Total,00,Total,TOTAL,2005,7505.17333984375
45060,"Syracuse, NY",36053,"Madison County, New York",00,Total,EX,2005,702.637084960938
45060,"Syracuse, NY",36067,"Onondaga County, New York",00,Total,MS,2005,8758.5009765625
45060,"Syracuse, NY",36075,"Oswego County, New York",00,Total,EX,2005,1436.40747070312
45300,"Tampa, FL",00000,Metro Total,00,Total,TOTAL,2005,4305.669921875
45300,"Tampa, FL",12053,"Hernando County, Florida",00,Total,ES,2005,482.202209472656
45300,"Tampa, FL",12057,"Hillsborough County, Florida",00,Total,MS,2005,5324.9501953125
45300,"Tampa, FL",12101,"Pasco County, Florida",00,Total,MS,2005,1059.65991210938
45300,"Tampa, FL",12103,"Pinellas County, Florida",00,Total,UC,2005,3904.97631835938
45780,"Toledo, OH",00000,Metro Total,00,Total,TOTAL,2005,4261.96728515625
45780,"Toledo, OH",39051,"Fulton County, Ohio",00,Total,EX,2005,1297.15356445312
45780,"Toledo, OH",39095,"Lucas County, Ohio",00,Total,MS,2005,5517.25048828125
45780,"Toledo, OH",39123,"Ottawa County, Ohio",00,Total,EX,2005,386.570739746094
45780,"Toledo, OH",39173,"Wood County, Ohio",00,Total,ES,2005,1216.74658203125
46060,"Tucson, AZ",00000,Metro Total,00,Total,TOTAL,2005,3651.99584960938
46060,"Tucson, AZ",04019,"Pima County, Arizona",00,Total,ES,2005,3651.99584960938
46140,"Tulsa, OK",00000,Metro Total,00,Total,TOTAL,2005,4026.70581054688
46140,"Tulsa, OK",40037,"Creek County, Oklahoma",00,Total,ES,2005,925.230712890625
46140,"Tulsa, OK",40111,"Okmulgee County, Oklahoma",00,Total,EX,2005,790.102478027344
46140,"Tulsa, OK",40113,"Osage County, Oklahoma",00,Total,EX,2005,145.989440917969
46140,"Tulsa, OK",40117,"Pawnee County, Oklahoma",00,Total,EX,2005,304.560363769531
46140,"Tulsa, OK",40131,"Rogers County, Oklahoma",00,Total,EX,2005,514.988586425781
46140,"Tulsa, OK",40143,"Tulsa County, Oklahoma",00,Total,ES,2005,4672.37939453125
46140,"Tulsa, OK",40145,"Wagoner County, Oklahoma",00,Total,ES,2005,234.097991943359
46520,"Urban Honolulu, HI",00000,Metro Total,00,Total,TOTAL,2005,35713.01953125
46520,"Urban Honolulu, HI",15003,"Honolulu County, Hawaii",00,Total,UC,2005,35713.01953125
47260,"Virginia Beach, VA-NC",00000,Metro Total,00,Total,TOTAL,2005,4793.134765625
47260,"Virginia Beach, VA-NC",37029,"Camden County, North Carolina",00,Total,EX,2005,7.50981044769287
47260,"Virginia Beach, VA-NC",37053,"Currituck County, North Carolina",00,Total,EX,2005,35.843563079834
47260,"Virginia Beach, VA-NC",37073,"Gates County, North Carolina",00,Total,EX,2005,9.59667110443115
47260,"Virginia Beach, VA-NC",51073,"Gloucester County, Virginia",00,Total,ES,2005,224.022750854492
47260,"Virginia Beach, VA-NC",51093,"Isle of Wight County, Virginia",00,Total,EX,2005,228.259979248047
47260,"Virginia Beach, VA-NC",51095,"James City County, Virginia",00,Total,ES,2005,844.519226074219
47260,"Virginia Beach, VA-NC",51115,"Mathews County, Virginia",00,Total,EX,2005,31.7757606506348
47260,"Virginia Beach, VA-NC",51175,"Southampton County, Virginia",00,Total,EX,2005,8.6464147567749
47260,"Virginia Beach, VA-NC",51199,"York County, Virginia",00,Total,MS,2005,719.548706054688
47260,"Virginia Beach, VA-NC",51550,"Chesapeake city, Virginia",00,Total,MS,2005,3161.42895507812
47260,"Virginia Beach, VA-NC",51620,"Franklin city, Virginia",00,Total,EX,2005,950.004821777344
47260,"Virginia Beach, VA-NC",51650,"Hampton city, Virginia",00,Total,UC,2005,2303.53930664062
47260,"Virginia Beach, VA-NC",51700,"Newport News city, Virginia",00,Total,UC,2005,8047.0390625
47260,"Virginia Beach, VA-NC",51710,"Norfolk city, Virginia",00,Total,UC,2005,9155.5166015625
47260,"Virginia Beach, VA-NC",51735,"Poquoson city, Virginia",00,Total,UC,2005,407.382080078125
47260,"Virginia Beach, VA-NC",51740,"Portsmouth city, Virginia",00,Total,UC,2005,3623.87548828125
47260,"Virginia Beach, VA-NC",51800,"Suffolk city, Virginia",00,Total,EX,2005,967.827941894531
47260,"Virginia Beach, VA-NC",51810,"Virginia Beach city, Virginia",00,Total,UC,2005,3887.9345703125
47260,"Virginia Beach, VA-NC",51830,"Williamsburg city, Virginia",00,Total,UC,2005,7247.93505859375
48620,"Wichita, KS",00000,Metro Total,00,Total,TOTAL,2005,3705.42114257812
48620,"Wichita, KS",20015,"Butler County, Kansas",00,Total,EX,2005,497.734100341797
48620,"Wichita, KS",20079,"Harvey County, Kansas",00,Total,EX,2005,548.626098632812
48620,"Wichita, KS",20173,"Sedgwick County, Kansas",00,Total,ES,2005,4104.10791015625
48620,"Wichita, KS",20191,"Sumner County, Kansas",00,Total,EX,2005,274.717803955078
49180,"Winston, NC",00000,Metro Total,00,Total,TOTAL,2005,4862.59033203125
49180,"Winston, NC",37057,"Davidson County, North Carolina",00,Total,ES,2005,831.943298339844
49180,"Winston, NC",37059,"Davie County, North Carolina",00,Total,EX,2005,269.889831542969
49180,"Winston, NC",37067,"Forsyth County, North Carolina",00,Total,MS,2005,6554.01611328125
49180,"Winston, NC",37169,"Stokes County, North Carolina",00,Total,EX,2005,136.875869750977
49180,"Winston, NC",37197,"Yadkin County, North Carolina",00,Total,EX,2005,183.724960327148
49660,"Youngstown, OH-PA",00000,Metro Total,00,Total,TOTAL,2005,3518.486328125
49660,"Youngstown, OH-PA",39099,"Mahoning County, Ohio",00,Total,MS,2005,2664.96923828125
49660,"Youngstown, OH-PA",39155,"Trumbull County, Ohio",00,Total,ES,2005,5496.9833984375
49660,"Youngstown, OH-PA",42085,"Mercer County, Pennsylvania",00,Total,ES,2005,1709.98913574219
99999,U.S. 94 metro areas,00000,Metro Total,00,Total,TOTAL,2005,20150.380859375
10420,"Akron, OH",00000,Metro Total,00,Total,TOTAL,2006,3454.52661132812
10420,"Akron, OH",39133,"Portage County, Ohio",00,Total,ES,2006,715.856384277344
10420,"Akron, OH",39153,"Summit County, Ohio",00,Total,MS,2006,3923.74926757812
10580,"Albany, NY",00000,Metro Total,00,Total,TOTAL,2006,5373.1904296875
10580,"Albany, NY",36001,"Albany County, New York",00,Total,MS,2006,6701.21875
10580,"Albany, NY",36083,"Rensselaer County, New York",00,Total,ES,2006,4685.40771484375
10580,"Albany, NY",36091,"Saratoga County, New York",00,Total,ES,2006,2763.16918945312
10580,"Albany, NY",36093,"Schenectady County, New York",00,Total,MS,2006,5545.33837890625
10580,"Albany, NY",36095,"Schoharie County, New York",00,Total,EX,2006,740.104919433594
10740,"Albuquerque, NM",00000,Metro Total,00,Total,TOTAL,2006,6380.8779296875
10740,"Albuquerque, NM",35001,"Bernalillo County, New Mexico",00,Total,MS,2006,5792.27392578125
10740,"Albuquerque, NM",35043,"Sandoval County, New Mexico",00,Total,ES,2006,16142.5859375
10740,"Albuquerque, NM",35057,"Torrance County, New Mexico",00,Total,EX,2006,15.2082595825195
10740,"Albuquerque, NM",35061,"Valencia County, New Mexico",00,Total,EX,2006,417.439453125
10900,"Allentown, PA-NJ",00000,Metro Total,00,Total,TOTAL,2006,4131.75146484375
10900,"Allentown, PA-NJ",34041,"Warren County, New Jersey",00,Total,ES,2006,2106.77905273438
10900,"Allentown, PA-NJ",42025,"Carbon County, Pennsylvania",00,Total,ES,2006,957.736450195312
10900,"Allentown, PA-NJ",42077,"Lehigh County, Pennsylvania",00,Total,MS,2006,5271.53759765625
10900,"Allentown, PA-NJ",42095,"Northampton County, Pennsylvania",00,Total,MS,2006,3265.29370117188
12060,"Atlanta, GA",00000,Metro Total,00,Total,TOTAL,2006,7316.609375
12060,"Atlanta, GA",13013,"Barrow County, Georgia",00,Total,EX,2006,629.336120605469
12060,"Atlanta, GA",13015,"Bartow County, Georgia",00,Total,EX,2006,698.759826660156
12060,"Atlanta, GA",13035,"Butts County, Georgia",00,Total,EX,2006,427.960021972656
12060,"Atlanta, GA",13045,"Carroll County, Georgia",00,Total,EX,2006,975.24951171875
12060,"Atlanta, GA",13057,"Cherokee County, Georgia",00,Total,ES,2006,535.910095214844
12060,"Atlanta, GA",13063,"Clayton County, Georgia",00,Total,UC,2006,3210.00341796875
12060,"Atlanta, GA",13067,"Cobb County, Georgia",00,Total,UC,2006,4678.00048828125
12060,"Atlanta, GA",13077,"Coweta County, Georgia",00,Total,ES,2006,507.629058837891
12060,"Atlanta, GA",13085,"Dawson County, Georgia",00,Total,EX,2006,533.650512695312
12060,"Atlanta, GA",13089,"DeKalb County, Georgia",00,Total,UC,2006,6910.177734375
12060,"Atlanta, GA",13097,"Douglas County, Georgia",00,Total,MS,2006,1561.95983886719
12060,"Atlanta, GA",13113,"Fayette County, Georgia",00,Total,MS,2006,711.906799316406
12060,"Atlanta, GA",13117,"Forsyth County, Georgia",00,Total,ES,2006,1136.61755371094
12060,"Atlanta, GA",13121,"Fulton County, Georgia",00,Total,UC,2006,16283.267578125
12060,"Atlanta, GA",13135,"Gwinnett County, Georgia",00,Total,UC,2006,2521.82373046875
12060,"Atlanta, GA",13143,"Haralson County, Georgia",00,Total,EX,2006,112.933822631836
12060,"Atlanta, GA",13149,"Heard County, Georgia",00,Total,EX,2006,21.8287124633789
12060,"Atlanta, GA",13151,"Henry County, Georgia",00,Total,ES,2006,587.676635742188
12060,"Atlanta, GA",13159,"Jasper County, Georgia",00,Total,EX,2006,12.5384292602539
12060,"Atlanta, GA",13171,"Lamar County, Georgia",00,Total,EX,2006,96.0207214355469
12060,"Atlanta, GA",13199,"Meriwether County, Georgia",00,Total,EX,2006,84.5572509765625
12060,"Atlanta, GA",13211,"Morgan County, Georgia",00,Total,EX,2006,54.6207008361816
12060,"Atlanta, GA",13217,"Newton County, Georgia",00,Total,ES,2006,1055.65222167969
12060,"Atlanta, GA",13223,"Paulding County, Georgia",00,Total,ES,2006,233.485778808594
12060,"Atlanta, GA",13227,"Pickens County, Georgia",00,Total,EX,2006,143.817123413086
12060,"Atlanta, GA",13231,"Pike County, Georgia",00,Total,EX,2006,9.79478645324707
12060,"Atlanta, GA",13247,"Rockdale County, Georgia",00,Total,MS,2006,943.103454589844
